PUMFID,PROVR,CH_AGE,PMK3_05R,ARR_05,ARR_20AR,ARR_20BR,ARR_20CR,ARR_20DR,ARR_20GR,ARR_20HR,ARR_20IR,NUMCARER,ARRT20AR,ARRT20BR,ARRT20CR,ARRT20DR,ARRT20GR,ARRT20HR,MAINR,ARR_45,ARR_70AR,ARR_70BR,ARR_70CR,ARR_70DR,ARR_70GR,ARR_70HR,ARR_75AR,ARR_75BR,ARR_75CR,ARR_75DR,ARR_75GR,ARR_75HR,ARR_80,ARR_85R,ARR_90,ARR_95AR,ARR_95BR,ARR_95CR,ARR_95DR,ARR_95ER,ARR_95HR,ARR_95JR,ARR_95KR,ARR_95LR,ARR_95MR,ARR100R,ARR_105,ARR110AR,ARR110BR,ARR110CR,ARR110DR,ARR110ER,ARR110FR,ARR110HR,ARR110KR,ARR_115A,ARR_115B,ARR_115C,ARR_115D,ARR_115E,ARR_115F,ARR_115G,ARR_115H,ARR_115I,ARR_115J,ARR_115K,ARR_120,ARR125R,ARR130AR,ARR130BR,ARR130CR,ARR130DR,ARR130ER,ARR130HR,ARR130IR,ARR130KR,ARR130LR,ARR135BR,ARR135CR,ARR135DR,ARR135ER,ARR135FR,ARR135GR,ARR135JR,ARR135KR,ARR135MR,ARR_140R,HHINCR,EDUGRP,IIDFLAG,USE_CARE,COSTG_AR,COSTG_BR,COSTG_CR,COSTG_DR,COSTG_GR,COSTG_HR,ALLCOSTG,WTPP,VERDATE
8531,48,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,3,2,3,2,2,6,6,6,6,6,6,6,835.9022,29/03/2023
8532,48,1,2,1,1,2,2,2,2,2,2,1,2,6,6,6,6,6,1,1,5,6,6,6,6,6,2,6,6,6,6,6,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,1,3,3,2,1,2,6,6,6,6,6,2,529.015,29/03/2023
8533,13,1,1,1,2,2,2,1,2,2,2,1,6,6,6,2,6,6,4,2,6,6,6,2,6,6,6,6,6,2,6,6,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,9,2,1,6,6,6,1,6,6,1,102.387,29/03/2023
8534,12,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,3,1,1,2,2,6,6,6,6,6,6,6,139.124,29/03/2023
8536,47,2,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,6,6,6,6,6,6,280.1484,29/03/2023
8537,59,1,1,1,2,2,2,2,2,1,2,1,6,6,6,6,6,4,6,2,6,6,6,6,6,5,6,6,6,6,6,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,4,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,1,3,2,2,1,6,6,6,6,6,3,3,532.9156,29/03/2023
8538,35,2,1,1,2,2,2,2,2,1,2,1,6,6,6,6,6,2,6,2,6,6,6,6,6,3,6,6,6,6,6,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1,2,2,2,1,6,6,6,6,6,2,2,931.5946,29/03/2023
8539,47,2,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,6,6,6,6,6,6,249.0939,29/03/2023
8540,12,9,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,1,3,3,2,2,6,6,6,6,6,6,6,158.1193,29/03/2023
8541,13,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,1,1,2,2,2,2,2,1,2,3,2,2,6,6,6,6,6,6,6,102.387,29/03/2023
8542,46,1,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,272.142,29/03/2023
8543,35,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,96,6,6,6,6,6,6,6,6,6,1,2,1,1,2,2,2,1,2,3,3,3,2,2,6,6,6,6,6,6,6,1049.8541,29/03/2023
8544,11,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,4,9,3,2,2,6,6,6,6,6,6,6,21.4082,29/03/2023
8545,48,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,1,3,3,3,2,2,6,6,6,6,6,6,6,559.7112,29/03/2023
8546,46,2,2,1,2,2,2,1,2,2,2,1,6,6,6,2,6,6,4,2,6,6,6,5,6,6,6,6,6,2,6,6,2,6,6,2,2,2,2,2,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,2,1,6,6,6,9,6,6,9,235.4592,29/03/2023
8548,24,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,3,3,2,2,6,6,6,6,6,6,6,781.9189,29/03/2023
8549,46,1,1,1,1,2,2,2,2,2,2,1,1,6,6,6,6,6,1,1,4,6,6,6,6,6,2,6,6,6,6,6,2,6,6,1,2,1,1,2,1,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,2,1,1,6,6,6,6,6,1,284.0261,29/03/2023
8550,10,1,1,1,2,2,2,1,2,2,2,1,6,6,6,2,6,6,4,2,6,6,6,3,6,6,6,6,6,1,6,6,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1,3,3,2,1,6,6,6,1,6,6,1,92.8252,29/03/2023
8551,35,1,2,1,2,2,2,2,1,2,2,1,6,6,6,6,1,6,5,1,6,6,6,6,5,6,6,6,6,6,2,6,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,2,1,6,6,6,6,2,6,2,1028.7052,29/03/2023
8552,24,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,3,3,2,2,6,6,6,6,6,6,6,690.4698,29/03/2023
8554,24,9,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,1,9,2,2,2,6,6,6,6,6,6,6,645.1533,29/03/2023
8555,24,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,3,2,2,6,6,6,6,6,6,6,781.9189,29/03/2023
8556,59,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,6,6,6,6,6,6,6,577.8099,29/03/2023
8557,48,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,4,1,3,2,2,6,6,6,6,6,6,6,561.3734,29/03/2023
8558,10,1,1,1,2,2,1,2,2,2,2,1,6,6,3,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,2,6,6,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,1,6,6,1,6,6,6,1,77.039,29/03/2023
8559,24,9,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,1,1,2,2,2,6,6,6,6,6,6,6,690.4698,29/03/2023
8560,24,9,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,1,9,9,2,2,6,6,6,6,6,6,6,645.1533,29/03/2023
8561,24,1,2,1,1,2,2,2,2,2,2,1,1,6,6,6,6,6,1,1,4,6,6,6,6,6,2,6,6,6,6,6,2,6,6,1,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,2,1,1,6,6,6,6,6,1,742.2649,29/03/2023
8562,35,1,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,1,1,5,6,6,6,6,6,1,6,6,6,6,6,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,3,2,1,3,6,6,6,6,6,3,933.1956,29/03/2023
8563,10,1,1,1,2,2,2,1,1,2,2,2,6,6,6,2,1,6,4,2,6,6,6,4,1,6,6,6,6,2,2,6,2,6,6,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1,2,2,2,1,6,6,6,3,1,6,3,62.6883,29/03/2023
8564,48,1,1,1,1,2,2,2,2,2,2,1,2,6,6,6,6,6,1,1,4,6,6,6,6,6,2,6,6,6,6,6,2,6,6,1,1,1,1,1,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,2,2,1,2,6,6,6,6,6,2,529.015,29/03/2023
8565,24,1,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,1,1,5,6,6,6,6,6,2,6,6,6,6,6,2,6,6,1,1,1,2,2,2,2,1,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,1,1,2,2,1,1,6,6,6,6,6,1,742.2649,29/03/2023
8566,59,1,1,1,2,2,2,2,2,1,2,1,6,6,6,6,6,2,6,2,6,6,6,6,6,2,6,6,6,6,6,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,2,2,1,6,6,6,6,6,1,1,532.9156,29/03/2023
8567,59,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,6,6,6,6,6,6,6,532.9156,29/03/2023
8568,47,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,1,3,1,2,2,2,6,6,6,6,6,6,6,249.0939,29/03/2023
8569,48,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,2,2,2,6,6,6,6,6,6,6,548.303,29/03/2023
8570,12,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,96,6,6,6,6,6,6,6,6,6,2,2,2,1,2,1,2,2,2,1,3,3,2,2,6,6,6,6,6,6,6,157.7791,29/03/2023
8571,24,1,1,1,1,2,2,2,2,2,2,1,1,6,6,6,6,6,1,1,1,6,6,6,6,6,1,6,6,6,6,6,2,6,6,1,1,2,1,1,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,1,6,6,6,6,6,1,676.036,29/03/2023
8572,24,1,1,1,2,2,2,1,2,2,2,1,6,6,6,2,6,6,4,2,6,6,6,3,6,6,6,6,6,2,6,6,2,6,6,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,6,6,6,1,6,6,1,645.1533,29/03/2023
8573,10,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,3,2,3,2,2,6,6,6,6,6,6,6,62.6883,29/03/2023
8574,24,1,2,1,1,2,2,2,2,2,2,1,2,6,6,6,6,6,1,1,5,6,6,6,6,6,2,6,6,6,6,6,2,6,6,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,1,6,6,6,6,6,1,587.5892,29/03/2023
8575,47,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,6,6,6,6,6,6,214.1897,29/03/2023
8577,47,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,3,1,1,2,2,6,6,6,6,6,6,6,202.3368,29/03/2023
8578,47,1,1,1,2,2,2,1,1,2,2,2,6,6,6,2,3,6,5,3,6,6,6,1,5,6,6,6,6,2,2,6,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,6,1,2,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1,1,3,2,1,6,6,6,9,2,6,9,207.4729,29/03/2023
8579,35,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,6,6,6,6,6,6,6,931.5946,29/03/2023
8580,35,1,1,1,1,2,2,2,2,2,2,1,2,6,6,6,6,6,1,1,4,6,6,6,6,6,2,6,6,6,6,6,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,3,2,1,2,6,6,6,6,6,2,1133.4778,29/03/2023
8581,35,1,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,1,3,3,2,2,6,6,6,6,6,6,6,1086.6141,29/03/2023
8582,24,2,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,4,1,2,2,2,6,6,6,6,6,6,6,689.6107,29/03/2023
8583,48,1,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,1,9,3,2,2,6,6,6,6,6,6,6,559.7112,29/03/2023
8584,11,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,6,6,6,6,6,6,28.8023,29/03/2023
8585,12,1,1,1,2,2,1,2,2,2,2,1,6,6,4,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,1,6,6,1,6,6,6,1,157.7791,29/03/2023
8586,24,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,6,6,6,6,6,6,724.9027,29/03/2023
8587,35,1,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,2,2,6,6,6,6,6,6,6,1086.6141,29/03/2023
8588,13,1,1,1,2,2,1,2,2,2,2,1,6,6,1,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,1,6,6,2,6,6,6,2,104.3205,29/03/2023
8590,12,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,3,2,3,2,2,6,6,6,6,6,6,6,146.4298,29/03/2023
8591,10,2,2,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,1,1,3,2,2,2,6,6,6,6,6,6,6,65.0292,29/03/2023
8592,13,1,1,1,2,2,1,2,2,2,2,1,6,6,2,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,2,6,6,1,2,1,2,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,1,2,2,2,2,1,2,1,2,6,6,6,6,6,6,6,6,6,1,3,2,2,1,6,6,2,6,6,6,2,124.2404,29/03/2023
8593,46,2,9,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,1,3,2,2,6,6,6,6,6,6,6,220.9575,29/03/2023
8594,12,2,1,1,2,2,2,2,2,2,1,3,6,6,6,6,6,6,96,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,3,9,1,2,2,6,6,6,6,6,6,6,130.3067,29/03/2023
8595,13,1,1,1,2,2,1,2,2,2,2,1,6,6,1,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,2,6,6,1,2,2,2,2,2,2,1,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,1,6,6,2,6,6,6,2,102.387,29/03/2023
8596,13,1,2,1,2,2,1,2,2,2,2,1,6,6,2,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,2,6,6,1,1,1,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,3,2,1,6,6,2,6,6,6,2,94.6969,29/03/2023
8597,11,1,1,1,2,2,1,2,2,2,2,1,6,6,2,6,6,6,3,1,6,6,5,6,6,6,6,6,2,6,6,6,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,2,1,6,6,2,6,6,6,2,27.3294,29/03/2023
